desc_situacion_local,id_local,desc_distrito_local,desc_barrio_local,clase_vial_acceso,desc_vial_acceso,rotulo,desc_seccion,desc_division,desc_epigrafe,categoria
Abierto,270154295,USERA,ORCASITAS           ,CALLE                   ,VILLABONA                                         ,BOUTIQUE DE LA CASQUERIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE CASQUERIA,Carniceria
Abierto,10001810,CENTRO,UNIVERSIDAD         ,CALLE                   ,FUENCARRAL                                        ,DECIMAS ,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,10001865,CENTRO,PALACIO             ,PLAZA                   ,CEBADA                                            ,PECADERIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,Pescaderia
Abierto,270155178,USERA,PRADOLONGO          ,CALLE                   ,NICOLAS SANCHEZ                                   ,DIRDAM,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,VENTA Y REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,TALLER DE REPARACION DE AUTOMOVILES ESPECIALIZADO EN MECANICA Y ELECTRICIDAD,Mecanico
Abierto,270155760,USERA,MOSCARDO            ,CALLE                   ,AMPARO USERA                                      ,MOTOR MOVIL MECANICA Y ELECTRICIDAD,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,VENTA Y REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,TALLER DE REPARACION DE AUTOMOVILES ESPECIALIZADO EN MECANICA Y ELECTRICIDAD,Mecanico
Abierto,270155902,USERA,MOSCARDO            ,CALLE                   ,MARCELO USERA                                     ,JORCHAS,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270156038,USERA,ALMENDRALES         ,CALLE                   ,JESUS DEL GRAN PODER                              ,CARNICERIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE CARNICERIA-SALCHICHERIA,Carniceria
Abierto,270156378,USERA,MOSCARDO            ,CALLE                   ,AMPARO USERA                                      ,MODAS MARIBEL,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270156600,USERA,MOSCARDO            ,CALLE                   ,ENRIQUE FUENTES                                   ,AUTO-ESCUELA OPORTONOVO,EDUCACI0N,EDUCACI0N,AUTOESCUELA,Autoescuela
Abierto,270156844,USERA,ZOFIO               ,CALLE                   ,SANTOÑA                                           ,TALLERES J CALDERON,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,VENTA Y REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,TALLER DE REPARACION DE AUTOMOVILES ESPECIALIZADO EN MECANICA Y ELECTRICIDAD,Mecanico
Abierto,270157279,USERA,PRADOLONGO          ,CALLE                   ,MIRAMADRID                                        ,FARMACIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,270157616,USERA,PRADOLONGO          ,CALLE                   ,MARCELO USERA                                     ,CABALA                                            ,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270183503,USERA,ALMENDRALES         ,CALLE                   ,JESUS DEL GRAN PODER                              ,CARNICERIA LA IDEAL/PTO 33 Y 34,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE CARNICERIA-SALCHICHERIA,Carniceria
Abierto,270191380,ARGANZUELA,PALOS DE MOGUER     ,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,PESCADOS Y MARISCOS LA RIA DE VIGO,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,Pescaderia
Abierto,270193165,CENTRO,UNIVERSIDAD         ,CALLE                   ,MANUELA MALASAÑA                                  ,CARNICERIA GUTICAR CHARCUTERIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE CARNICERIA-SALCHICHERIA,Carniceria
Abierto,270196094,USERA,ZOFIO               ,CALLE                   ,JUAN ZOFIO                                        ,FARMACIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,270203043,ARGANZUELA,CHOPERA             ,CALLE                   ,MIGUEL ARREDONDO                                  ,CARNICERIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE CARNICERIA,Carniceria
Abierto,270211260,CENTRO,UNIVERSIDAD         ,CALLE                   ,SANTA BARBARA                                     ,BUNKHA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270217064,USERA,ALMENDRALES         ,CALLE                   ,JESUS DEL GRAN PODER                              ,PESCADERIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,Pescaderia
Abierto,270219918,CENTRO,JUSTICIA            ,CALLE                   ,VICTOR HUGO                                       ,LOEWE,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270222038,USERA,ZOFIO               ,AVENIDA                 ,RAFAELA YBARRA                                    ,MUNDO ALEX SL                                     ,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270224813,CENTRO,JUSTICIA            ,CALLE                   ,ALMIRANTE                                         ,SAYAN,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270227259,CENTRO,JUSTICIA            ,CALLE                   ,HERNAN CORTES                                     ,ALTER,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270227386,CENTRO,UNIVERSIDAD         ,CALLE                   ,SAN BERNARDO                                      ,PELETERIA SANCHEZ ARROYO,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270233891,USERA,MOSCARDO            ,CALLE                   ,ENRIQUE FUENTES                                   ,FARMACIA OPTICA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,270235995,CENTRO,SOL                 ,CALLE                   ,VIRGEN DE LOS PELIGROS                            ,NUVI BOUTIQUE,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270250338,ARGANZUELA,ACACIAS             ,RONDA                   ,TOLEDO                                            ,FARMACIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,270263347,CENTRO,PALACIO             ,PLAZA                   ,PUERTA CERRADA                                    ,FARMACIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,270263381,USERA,MOSCARDO            ,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,FARMACIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,270263460,ARGANZUELA,CHOPERA             ,PLAZA                   ,JOSE DE VILLARREAL                                ,FARMACIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,10002306,CENTRO,EMBAJADORES         ,CALLE                   ,LAVAPIES                                          ,ASIAN FOOD CORNER,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE CARNICERIA,Carniceria
Abierto,10002550,CENTRO,EMBAJADORES         ,CALLE                   ,DUQUE DE FERNAN NUÑEZ                             ,CASQUERIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE CASQUERIA,Carniceria
Abierto,10002562,CENTRO,EMBAJADORES         ,PLAZA                   ,CASCORRO                                          ,BLACK BAT,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,10002664,CENTRO,JUSTICIA            ,CALLE                   ,ARGENSOLA                                         ,ENSANCHEZ,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,10002718,CENTRO,UNIVERSIDAD         ,PLAZA                   ,MOSTENSES                                         ,SUPER ASIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE CARNICERIA,Carniceria
Abierto,270265485,CENTRO,SOL                 ,CALLE                   ,ARENAL                                            ,DESIGUAL,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270265513,USERA,ALMENDRALES         ,CALLE                   ,MARCELO USERA                                     ,PULL AND BEAR,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270270179,CENTRO,JUSTICIA            ,CALLE                   ,PIAMONTE                                          ,MARQUES NARVAEZ MARIA CARMEN                      ,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270272257,CENTRO,EMBAJADORES         ,CALLE                   ,CARNERO                                           ,ARMY NAVY STORE,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270275933,ARGANZUELA,PALOS DE MOGUER     ,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,PESCADOS Y MARISCOS,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,Pescaderia
Abierto,270277630,ARGANZUELA,DELICIAS            ,CALLE                   ,EMBAJADORES                                       ,YAMOVIL SA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,VENTA Y REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,TALLER DE REPARACION DE AUTOMOVILES ESPECIALIZADO EN MECANICA Y ELECTRICIDAD,Mecanico
Abierto,270279482,CENTRO,SOL                 ,CALLE                   ,ARENAL                                            ,THE EXTREME COLLECTION,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270280969,CENTRO,UNIVERSIDAD         ,CALLE                   ,ALBERTO AGUILERA                                  ,"WHITE & ONE, S.L.",COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270296784,USERA,ORCASITAS           ,CALLE                   ,PRADOLONGO                                        ,HIPER TEXTIL CADENA NETO,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270297350,ARGANZUELA,PALOS DE MOGUER     ,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,PESCADOS PACO Y RICARDO,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,Pescaderia
Abierto,270298466,USERA,PRADOLONGO          ,CALLE                   ,ISABELITA USERA                                   ,TALLERES MTM,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,VENTA Y REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,TALLER DE REPARACION DE AUTOMOVILES ESPECIALIZADO EN MECANICA Y ELECTRICIDAD,Mecanico
Abierto,270301901,CENTRO,SOL                 ,CALLE                   ,GRAN VIA                                          ,MAGULY,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270302934,ARGANZUELA,IMPERIAL            ,CALLE                   ,MORENO NIETO                                      ,EROSKI,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,Pescaderia
Abierto,270308821,USERA,PRADOLONGO          ,CALLE                   ,TENIENTE COMPAIRED                                ,FARMACIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,270309529,CENTRO,JUSTICIA            ,CALLE                   ,CAMPOAMOR                                         ,JEPA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270310515,CENTRO,JUSTICIA            ,CALLE                   ,HORTALEZA                                         ,FARMACIA SAN ANTON,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,10000999,CENTRO,UNIVERSIDAD         ,CALLE                   ,VALVERDE                                          ,FOOT DISTRICT                              ,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,10001038,CENTRO,UNIVERSIDAD         ,CALLE                   ,FUENCARRAL                                        ,DOBLE A,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270317879,ARGANZUELA,ACACIAS             ,CALLE                   ,CARVAJALES                                        ,PELUQUEROS,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270319820,CENTRO,JUSTICIA            ,CALLE                   ,ARGENSOLA                                         ,MOCKINGBIRD,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270320601,CENTRO,PALACIO             ,RONDA                   ,SEGOVIA                                           ,TALLER REPARACION AUTOMOVILES,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,VENTA Y REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,TALLER DE REPARACION DE AUTOMOVILES ESPECIALIZADO EN MECANICA Y ELECTRICIDAD,Mecanico
Abierto,270323019,USERA,PRADOLONGO          ,CALLE                   ,FELIPE CASTRO                                     ,R0TULO NO INFORMADO,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,VENTA Y REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,TALLER DE REPARACION DE AUTOMOVILES ESPECIALIZADO EN MECANICA Y ELECTRICIDAD,Mecanico
Abierto,270325792,USERA,PRADOLONGO          ,PLAZA                   ,HIDROGENO                                         ,LA BOUTIQUE DEL MAR,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,Pescaderia
Abierto,270330733,ARGANZUELA,ACACIAS             ,CALLE                   ,EMBAJADORES                                       ,PESCADOS CRIADO LA FERIA DEL MAR,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,Pescaderia
Abierto,270344024,USERA,ZOFIO               ,AVENIDA                 ,CERRO DE LOS ANGELES                              ,TALLERES JOSES,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,VENTA Y REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,TALLER DE REPARACION DE AUTOMOVILES ESPECIALIZADO EN MECANICA Y ELECTRICIDAD,Mecanico
Abierto,270345143,USERA,ALMENDRALES         ,CALLE                   ,RAMON LUJAN                                       ,TALLERES GILDO SL,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,VENTA Y REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,TALLER DE REPARACION DE AUTOMOVILES ESPECIALIZADO EN MECANICA Y ELECTRICIDAD,Mecanico
